customer_id,true_persona,travel,dining,grocery,online_shopping,gas,entertainment,utilities_bills
ACQ045170,Online Shopper,112.7,250.05,230.27,1007.92,100.95,369.5,209.94
ACQ045171,Frequent Traveler,788.65,347.84,188.87,300.03,129.61,231.45,338.84
ACQ045172,Everyday Essentials,67.22,145.54,373.0,142.86,294.65,67.12,259.96
ACQ045173,Balanced Spender,232.2,237.33,233.43,207.22,216.78,246.23,248.28
ACQ045174,Frequent Traveler,487.14,199.35,108.55,162.79,66.19,136.59,199.89
ACQ045175,Frequent Traveler,500.99,197.36,110.08,149.36,68.07,116.7,200.6
ACQ045176,Frequent Traveler,1055.07,445.26,226.48,291.52,139.86,256.15,396.98
ACQ045177,Online Shopper,147.13,293.45,281.41,1272.34,152.51,429.8,290.24
ACQ045178,Everyday Essentials,93.96,176.78,525.4,160.51,388.03,92.91,354.07
ACQ045179,Balanced Spender,210.48,208.52,210.41,203.24,203.11,224.12,223.14
ACQ045180,Dining Enthusiast,159.08,729.57,244.69,302.69,172.0,265.01,221.92
ACQ045181,Everyday Essentials,73.13,168.51,439.65,174.57,323.41,80.58,342.7
ACQ045182,Frequent Traveler,824.88,349.79,188.69,249.95,109.37,226.65,319.29
ACQ045183,Frequent Traveler,666.07,285.45,160.78,235.39,96.83,179.19,271.55
ACQ045184,Frequent Traveler,622.44,234.87,121.03,200.1,92.79,175.19,262.94
ACQ045185,Everyday Essentials,80.36,139.78,468.22,161.94,301.14,73.78,307.45
ACQ045186,Online Shopper,85.28,173.7,141.04,759.09,83.99,272.04,167.49
ACQ045187,Balanced Spender,434.5,417.27,416.34,383.74,398.49,437.82,408.11
ACQ045188,Online Shopper,133.97,245.24,286.05,1222.65,147.89,411.08,297.16
ACQ045189,Online Shopper,104.48,214.79,208.14,1021.91,102.31,339.91,232.72
ACQ045190,Dining Enthusiast,217.66,960.82,338.44,408.06,222.38,301.53,274.04
ACQ045191,Balanced Spender,299.34,308.5,335.64,285.9,295.59,315.93,288.94
ACQ045192,Frequent Traveler,507.94,202.18,109.64,175.27,65.37,140.29,243.92
ACQ045193,Dining Enthusiast,259.92,996.87,320.65,412.22,222.31,289.6,259.5
ACQ045194,Dining Enthusiast,94.5,434.4,131.06,177.64,99.61,150.43,123.19
ACQ045195,Balanced Spender,220.99,225.64,246.07,219.09,222.0,239.72,248.17
ACQ045196,Balanced Spender,356.54,386.79,354.27,359.84,346.32,384.39,388.78
ACQ045197,Dining Enthusiast,204.7,891.27,332.15,341.76,183.33,301.55,249.72
ACQ045198,Online Shopper,131.2,253.11,302.33,1294.02,120.48,374.65,251.25
ACQ045199,Everyday Essentials,72.38,157.14,445.72,144.08,300.51,73.63,296.74
ACQ045200,Balanced Spender,175.51,198.7,195.77,184.82,186.56,195.77,215.8
ACQ045201,Frequent Traveler,575.6,261.02,135.63,194.07,81.23,180.87,262.83
ACQ045202,Online Shopper,81.89,149.06,162.13,753.21,85.58,259.72,157.27
ACQ045203,Balanced Spender,376.6,353.47,406.31,384.15,373.49,410.7,359.03
ACQ045204,Online Shopper,111.62,260.39,276.11,1130.95,130.85,378.14,239.25
ACQ045205,Online Shopper,106.91,204.24,232.1,1007.4,112.26,325.56,221.23
ACQ045206,Dining Enthusiast,152.17,687.16,245.78,308.72,151.23,261.47,192.92
ACQ045207,Balanced Spender,397.5,389.97,360.6,416.87,420.27,401.13,429.33
ACQ045208,Frequent Traveler,787.69,334.85,188.03,284.46,116.2,231.27,341.52
ACQ045209,Online Shopper,116.66,216.24,228.47,1068.76,113.53,363.67,243.9
ACQ045210,Frequent Traveler,502.18,221.35,110.41,160.33,74.12,143.94,194.87
ACQ045211,Balanced Spender,345.72,350.21,338.05,308.42,348.21,332.93,358.86
ACQ045212,Everyday Essentials,126.0,215.87,757.69,247.98,488.19,125.72,438.88
ACQ045213,Online Shopper,142.93,321.2,286.29,1366.8,142.59,457.0,311.56
ACQ045214,Dining Enthusiast,120.67,578.22,192.1,233.56,135.72,188.95,151.25
ACQ045215,Balanced Spender,309.79,326.11,286.74,326.3,325.7,315.31,298.8
ACQ045216,Everyday Essentials,158.67,262.66,888.23,267.36,588.48,161.49,583.21
ACQ045217,Balanced Spender,192.02,193.37,164.13,189.09,197.38,199.64,213.26
ACQ045218,Balanced Spender,263.83,246.02,290.43,278.67,254.57,280.96,280.87
ACQ045219,Balanced Spender,201.97,193.47,194.3,198.95,187.55,196.51,207.18
ACQ045220,Everyday Essentials,146.98,292.74,870.35,295.58,575.28,153.33,590.57
ACQ045221,Online Shopper,63.13,144.84,130.88,619.07,68.92,221.85,129.35
ACQ045222,Balanced Spender,261.31,261.04,257.22,258.98,271.5,282.3,300.26
ACQ045223,Dining Enthusiast,181.4,869.54,310.21,352.4,181.36,306.01,257.11
ACQ045224,Frequent Traveler,962.84,395.75,213.67,325.02,131.89,251.3,382.48
ACQ045225,Online Shopper,126.67,274.02,271.4,1094.08,128.21,390.15,248.03
ACQ045226,Dining Enthusiast,222.51,904.68,318.39,410.17,221.1,316.69,274.54
ACQ045227,Online Shopper,140.46,261.94,263.2,1338.08,137.77,390.36,245.81
ACQ045228,Dining Enthusiast,205.52,904.14,297.62,363.11,210.92,307.07,266.05
ACQ045229,Frequent Traveler,512.4,267.79,127.6,228.63,84.64,166.99,245.59
ACQ045230,Frequent Traveler,841.38,335.61,172.64,280.96,107.03,234.8,367.55
ACQ045231,Everyday Essentials,129.6,249.42,795.64,245.66,496.97,135.47,482.85
ACQ045232,Online Shopper,132.0,280.77,264.69,1338.5,140.27,426.27,284.8
ACQ045233,Online Shopper,85.49,169.15,174.46,792.14,88.65,223.21,175.23
ACQ045234,Online Shopper,146.81,280.26,247.49,1233.27,137.49,407.77,244.12
ACQ045235,Dining Enthusiast,240.34,1020.62,350.82,470.72,252.88,357.1,295.43
ACQ045236,Balanced Spender,207.55,224.62,212.98,210.58,205.54,217.04,231.38
ACQ045237,Dining Enthusiast,146.57,659.2,221.96,266.17,144.44,220.38,179.86
ACQ045238,Everyday Essentials,123.98,265.64,795.81,236.93,466.83,125.03,512.89
ACQ045239,Dining Enthusiast,205.23,755.7,271.43,324.39,196.61,276.15,252.84
ACQ045240,Everyday Essentials,130.62,271.74,818.85,262.83,517.68,130.96,549.83
ACQ045241,Frequent Traveler,578.46,249.44,131.74,196.39,85.19,175.51,273.39
ACQ045242,Frequent Traveler,1115.41,434.7,247.94,322.97,146.99,297.17,452.57
ACQ045243,Dining Enthusiast,210.9,887.03,299.69,368.08,203.58,300.62,240.4
ACQ045244,Online Shopper,67.95,118.37,127.35,578.29,63.07,178.88,127.61
ACQ045245,Balanced Spender,275.14,285.34,278.47,291.12,299.27,284.6,326.51
ACQ045246,Online Shopper,89.44,209.99,204.2,938.44,97.57,301.71,198.29
ACQ045247,Frequent Traveler,618.6,278.07,159.12,241.47,104.0,182.08,276.49
ACQ045248,Balanced Spender,365.95,373.5,394.0,364.03,348.17,421.03,400.38
ACQ045249,Balanced Spender,197.93,199.89,173.58,184.28,183.3,221.05,210.91
ACQ045250,Online Shopper,85.97,194.64,173.35,840.33,97.15,270.55,180.5
ACQ045251,Frequent Traveler,407.23,208.24,101.42,150.09,63.33,116.17,197.53
ACQ045252,Dining Enthusiast,225.0,917.59,327.24,414.61,235.31,356.03,288.25
ACQ045253,Everyday Essentials,73.37,141.81,425.38,135.19,251.06,72.41,268.57
ACQ045254,Dining Enthusiast,161.73,668.25,219.36,299.24,138.95,222.87,196.21
ACQ045255,Online Shopper,107.63,187.07,232.61,1025.23,108.06,316.56,207.74
ACQ045256,Frequent Traveler,895.76,323.26,187.78,284.18,116.86,235.59,360.13
ACQ045257,Dining Enthusiast,135.82,662.43,208.45,253.5,151.84,225.19,182.07
ACQ045258,Balanced Spender,321.1,341.48,327.18,329.23,314.08,364.34,361.47
ACQ045259,Everyday Essentials,114.55,219.5,600.63,212.33,452.78,105.89,411.47
ACQ045260,Balanced Spender,351.42,330.06,351.27,356.34,363.66,400.69,390.53
ACQ045261,Balanced Spender,202.16,202.94,196.08,193.58,187.52,210.1,213.9
ACQ045262,Dining Enthusiast,152.74,670.75,244.29,311.11,183.15,227.56,211.14
ACQ045263,Online Shopper,69.97,130.23,128.54,553.49,64.35,193.04,136.35
ACQ045264,Dining Enthusiast,111.64,415.91,151.52,202.01,97.87,155.97,122.84
ACQ045265,Everyday Essentials,139.43,273.56,772.46,274.6,514.64,139.21,581.53
ACQ045266,Online Shopper,153.54,280.06,300.94,1244.44,154.83,435.99,252.69
ACQ045267,Everyday Essentials,83.34,165.88,481.73,166.44,328.0,77.4,318.79
ACQ045268,Frequent Traveler,542.16,282.85,128.48,204.71,79.55,169.36,233.58
ACQ045269,Dining Enthusiast,117.28,462.76,159.02,178.84,105.86,159.79,121.52
ACQ045270,Frequent Traveler,761.47,344.43,186.53,255.54,107.83,221.68,332.9
ACQ045271,Balanced Spender,379.64,342.86,353.06,303.43,331.66,416.94,377.64
ACQ045272,Balanced Spender,214.21,227.17,210.03,218.67,230.64,239.0,233.79
ACQ045273,Frequent Traveler,707.05,283.26,164.33,259.06,103.99,212.73,311.54
ACQ045274,Online Shopper,86.06,181.6,194.06,864.39,91.72,270.1,187.98
ACQ045275,Dining Enthusiast,98.26,427.11,166.69,178.63,100.28,141.6,124.43
ACQ045276,Everyday Essentials,128.2,257.32,845.7,253.58,533.6,126.16,505.43
ACQ045277,Everyday Essentials,135.58,263.28,806.76,296.17,532.85,141.46,512.53
ACQ045278,Dining Enthusiast,195.14,824.57,293.93,354.57,174.7,309.05,211.63
ACQ045279,Online Shopper,107.85,220.8,214.14,964.41,114.76,338.03,189.09
ACQ045280,Online Shopper,102.73,213.97,218.08,999.22,116.48,292.85,214.03
ACQ045281,Dining Enthusiast,157.02,703.38,240.4,313.17,162.71,248.96,189.76
ACQ045282,Online Shopper,72.15,152.15,153.29,691.63,82.79,230.98,163.54
ACQ045283,Frequent Traveler,968.99,407.97,209.26,326.1,142.03,302.32,462.84
ACQ045284,Frequent Traveler,659.97,277.95,159.39,229.88,99.93,193.36,296.33
ACQ045285,Online Shopper,105.79,225.94,227.75,1029.62,123.91,358.96,203.13
ACQ045286,Balanced Spender,330.99,339.15,313.34,356.61,330.65,369.58,397.58
ACQ045287,Dining Enthusiast,196.34,681.44,262.66,321.17,184.39,230.84,211.58
ACQ045288,Everyday Essentials,132.92,262.98,832.51,260.69,570.92,129.97,522.58
ACQ045289,Online Shopper,132.99,260.33,262.14,1130.77,120.53,400.38,255.38
ACQ045290,Online Shopper,139.11,267.3,278.21,1173.72,139.74,391.18,261.73
ACQ045291,Online Shopper,63.59,126.79,125.5,572.41,57.61,178.17,134.02
ACQ045292,Balanced Spender,327.66,313.43,340.5,324.14,327.43,345.63,333.13
ACQ045293,Balanced Spender,283.38,281.31,299.04,299.1,269.56,278.16,316.25
ACQ045294,Everyday Essentials,142.54,255.86,784.46,246.32,524.06,133.8,515.94
ACQ045295,Everyday Essentials,59.06,121.51,393.53,120.57,260.77,65.35,243.23
ACQ045296,Dining Enthusiast,217.62,996.96,356.4,407.65,218.27,337.06,273.56
ACQ045297,Online Shopper,105.03,218.67,211.02,874.14,97.99,320.38,194.13
ACQ045298,Frequent Traveler,735.95,292.98,182.44,297.33,111.15,221.42,334.36
ACQ045299,Dining Enthusiast,143.16,698.79,215.55,286.77,147.31,230.82,179.77
ACQ045300,Dining Enthusiast,204.89,888.99,310.31,351.26,198.66,327.2,259.59
ACQ045301,Frequent Traveler,479.41,199.28,114.24,156.33,69.48,133.87,225.0
ACQ045302,Balanced Spender,261.21,286.3,281.05,286.07,290.97,293.99,283.19
ACQ045303,Online Shopper,114.94,232.38,225.67,1096.08,121.16,354.77,242.81
ACQ045304,Frequent Traveler,411.25,191.95,104.89,140.81,62.8,121.35,174.06
ACQ045305,Everyday Essentials,125.83,252.77,801.07,245.85,468.5,113.85,460.56
ACQ045306,Dining Enthusiast,203.64,1021.48,355.35,408.46,191.59,311.27,263.77
ACQ045307,Balanced Spender,356.82,327.98,347.02,356.8,360.3,383.85,368.27
ACQ045308,Frequent Traveler,555.07,269.07,129.6,199.15,77.7,158.46,244.0
ACQ045309,Frequent Traveler,1061.87,465.14,220.56,347.21,159.94,290.17,454.13
ACQ045310,Dining Enthusiast,119.7,500.3,172.67,233.79,114.52,167.23,145.65
ACQ045311,Online Shopper,107.05,218.97,241.87,902.55,115.55,352.18,256.04
ACQ045312,Balanced Spender,285.88,280.53,279.32,267.87,295.25,292.63,298.27
ACQ045313,Everyday Essentials,111.03,200.92,627.91,189.83,402.89,99.94,387.69
ACQ045314,Everyday Essentials,86.95,162.79,473.79,180.94,335.54,84.41,306.15
ACQ045315,Frequent Traveler,442.96,194.16,104.85,158.97,58.02,123.01,207.03
ACQ045316,Balanced Spender,165.22,176.34,187.57,177.35,174.57,203.39,207.58
ACQ045317,Frequent Traveler,689.89,306.81,152.6,229.3,99.14,185.3,288.69
ACQ045318,Online Shopper,67.1,153.86,136.6,610.96,66.89,227.72,139.22
ACQ045319,Balanced Spender,390.97,411.96,418.23,432.84,396.5,491.66,428.82
ACQ045320,Frequent Traveler,410.13,173.14,94.27,145.55,59.28,108.64,183.2
ACQ045321,Balanced Spender,387.82,401.88,397.45,373.95,403.49,468.87,416.69
ACQ045322,Balanced Spender,381.14,408.04,371.38,400.42,427.5,414.84,464.01
ACQ045323,Frequent Traveler,561.59,221.3,121.84,188.48,81.62,158.87,237.86
ACQ045324,Frequent Traveler,488.84,208.61,110.17,163.45,65.25,132.58,190.25
ACQ045325,Frequent Traveler,628.88,254.22,150.07,209.04,92.46,175.41,265.92
ACQ045326,Balanced Spender,330.59,345.7,367.15,335.93,318.86,363.7,374.47
ACQ045327,Dining Enthusiast,163.92,663.3,233.89,285.33,171.07,239.68,187.88
ACQ045328,Everyday Essentials,77.97,153.14,438.51,144.73,284.51,77.59,290.14
ACQ045329,Balanced Spender,190.06,207.99,211.63,200.18,205.41,224.83,227.0
ACQ045330,Frequent Traveler,798.0,290.0,164.85,232.19,96.38,215.24,311.98
ACQ045331,Everyday Essentials,76.11,151.23,455.15,157.67,325.53,78.29,279.04
ACQ045332,Balanced Spender,289.99,281.68,315.46,264.33,271.78,296.95,302.95
ACQ045333,Balanced Spender,192.84,179.58,188.07,188.77,185.42,223.05,191.88
ACQ045334,Dining Enthusiast,137.34,550.58,175.21,247.42,142.26,191.44,168.31
ACQ045335,Balanced Spender,278.73,289.79,272.41,279.82,311.28,330.14,338.02
ACQ045336,Frequent Traveler,447.27,180.68,99.19,157.21,61.94,115.48,172.49
ACQ045337,Online Shopper,129.43,250.1,258.34,1199.82,141.7,382.85,270.51
ACQ045338,Online Shopper,107.85,219.88,220.39,955.12,107.59,314.71,231.83
ACQ045339,Dining Enthusiast,109.98,461.82,169.67,195.68,114.39,143.38,130.72
ACQ045340,Everyday Essentials,132.31,247.23,802.56,243.45,530.62,122.72,542.63
ACQ045341,Dining Enthusiast,224.44,966.46,321.12,421.8,219.67,370.93,277.98
ACQ045342,Online Shopper,109.43,222.64,225.49,991.09,112.39,366.23,227.39
ACQ045343,Online Shopper,76.15,151.12,152.73,679.99,71.37,211.16,153.21
ACQ045344,Dining Enthusiast,120.91,468.58,170.82,241.79,113.11,164.16,137.82
ACQ045345,Balanced Spender,216.3,225.38,231.02,227.98,223.01,228.87,244.22
ACQ045346,Everyday Essentials,143.06,305.35,837.41,312.93,651.68,139.56,511.1
ACQ045347,Online Shopper,140.0,287.99,283.52,1237.76,144.21,431.45,291.91
ACQ045348,Online Shopper,140.25,289.83,268.48,1329.29,148.93,425.0,271.57
ACQ045349,Balanced Spender,170.13,171.6,181.97,167.73,168.31,176.9,182.27
ACQ045350,Everyday Essentials,93.51,198.07,608.76,190.91,403.75,97.05,379.59
ACQ045351,Everyday Essentials,114.08,240.05,750.07,229.96,522.45,119.06,515.77
ACQ045352,Online Shopper,86.3,176.59,158.36,742.47,78.57,251.33,163.01
ACQ045353,Balanced Spender,185.18,178.05,180.27,180.61,200.22,193.27,195.44
ACQ045354,Everyday Essentials,92.07,208.54,518.01,199.4,381.14,96.8,354.87
ACQ045355,Frequent Traveler,537.84,260.59,136.71,209.55,77.57,162.26,240.35
ACQ045356,Balanced Spender,262.81,276.04,268.91,266.89,282.83,286.72,287.13
ACQ045357,Frequent Traveler,779.78,324.54,170.87,259.3,96.5,213.89,308.53
ACQ045358,Everyday Essentials,119.89,255.25,755.49,253.24,491.17,120.5,474.44
ACQ045359,Frequent Traveler,445.58,193.55,97.01,150.37,64.16,129.79,199.8
ACQ045360,Everyday Essentials,140.38,304.13,846.23,290.07,593.09,148.81,582.99
ACQ045361,Everyday Essentials,78.74,149.39,416.02,143.47,307.96,66.38,289.23
ACQ045362,Frequent Traveler,803.31,308.83,175.45,256.81,122.21,228.37,328.35
ACQ045363,Balanced Spender,228.87,223.48,211.93,222.85,216.14,236.37,241.75
ACQ045364,Dining Enthusiast,182.29,716.48,253.44,368.42,190.79,255.63,232.81
ACQ045365,Online Shopper,92.25,175.95,189.6,796.31,87.11,278.46,158.7
ACQ045366,Online Shopper,91.91,177.4,178.87,837.08,100.09,279.63,194.64
ACQ045367,Dining Enthusiast,172.67,772.49,280.71,340.34,171.63,259.81,221.04
ACQ045368,Dining Enthusiast,163.4,705.32,273.69,317.74,171.61,247.72,191.93
ACQ045369,Balanced Spender,277.5,293.1,273.94,290.6,255.34,280.06,279.56
ACQ045370,Balanced Spender,248.72,233.38,287.74,257.3,251.04,278.55,268.53
ACQ045371,Frequent Traveler,1079.48,429.49,213.54,341.21,154.71,328.9,450.05
ACQ045372,Balanced Spender,340.56,341.68,318.75,322.15,323.99,349.4,340.22
ACQ045373,Balanced Spender,316.44,309.16,319.52,309.93,323.48,326.64,352.01
ACQ045374,Frequent Traveler,863.84,375.37,200.91,335.47,127.63,257.71,420.43
ACQ045375,Frequent Traveler,674.31,313.42,182.59,237.25,97.22,225.0,293.16
ACQ045376,Frequent Traveler,862.52,401.7,204.94,317.88,136.45,247.88,406.82
ACQ045377,Balanced Spender,243.17,258.19,243.3,250.57,263.74,256.01,249.41
ACQ045378,Frequent Traveler,998.36,352.44,214.91,312.59,149.73,258.16,386.75
ACQ045379,Everyday Essentials,114.23,256.72,771.05,268.13,505.89,135.44,473.33
ACQ045380,Balanced Spender,241.62,206.38,247.93,230.22,228.64,254.85,275.26
ACQ045381,Dining Enthusiast,136.77,576.57,206.66,251.62,133.25,190.66,174.87
ACQ045382,Dining Enthusiast,144.85,588.75,218.39,263.82,144.11,212.86,176.53
ACQ045383,Dining Enthusiast,220.0,1141.12,356.37,481.75,242.07,359.14,319.82
ACQ045384,Online Shopper,134.89,263.11,301.36,1249.58,142.78,418.68,324.42
ACQ045385,Dining Enthusiast,102.71,459.57,155.72,180.11,111.47,154.08,133.08
ACQ045386,Online Shopper,120.92,236.8,223.25,1074.92,120.35,354.43,237.32
ACQ045387,Everyday Essentials,133.07,221.09,707.87,223.58,443.66,117.86,455.47
ACQ045388,Dining Enthusiast,106.41,483.4,152.37,188.37,101.94,158.33,125.18
ACQ045389,Dining Enthusiast,131.08,594.12,195.78,250.83,127.57,194.56,171.82
ACQ045390,Online Shopper,59.04,122.58,119.94,504.0,57.17,174.03,113.44
ACQ045391,Online Shopper,141.79,284.08,281.65,1291.07,146.51,400.63,290.49
ACQ045392,Frequent Traveler,875.84,355.62,194.2,286.77,125.6,231.26,387.07
ACQ045393,Online Shopper,77.93,173.7,173.24,718.25,83.46,261.26,179.67
ACQ045394,Online Shopper,102.67,188.1,194.28,949.58,105.38,293.11,203.84
ACQ045395,Online Shopper,67.71,139.6,133.61,669.44,68.69,195.73,136.24
ACQ045396,Everyday Essentials,78.63,170.09,503.62,161.25,315.81,79.23,346.33
ACQ045397,Balanced Spender,353.41,358.28,383.94,312.94,346.44,347.59,367.74
ACQ045398,Online Shopper,77.53,175.78,176.02,766.23,84.74,243.32,196.91
ACQ045399,Balanced Spender,363.6,346.05,383.45,335.65,361.93,393.85,380.53
ACQ045400,Dining Enthusiast,161.72,648.36,222.25,291.93,163.82,220.55,194.76
ACQ045401,Dining Enthusiast,203.96,853.9,310.75,378.25,188.35,275.31,269.3
ACQ045402,Balanced Spender,353.84,355.82,340.74,355.9,286.77,413.24,362.24
ACQ045403,Online Shopper,144.58,309.71,316.8,1389.08,155.28,404.67,293.99
ACQ045404,Online Shopper,68.76,144.42,150.83,654.1,78.64,232.0,153.87
ACQ045405,Balanced Spender,211.69,264.07,233.82,233.6,237.67,247.25,243.93
ACQ045406,Dining Enthusiast,144.25,592.74,211.58,276.05,148.71,203.41,161.38
ACQ045407,Everyday Essentials,89.27,163.38,510.42,175.64,335.13,80.91,358.05
ACQ045408,Frequent Traveler,745.33,299.46,184.43,244.99,108.98,192.09,336.74
ACQ045409,Balanced Spender,243.21,253.14,256.02,250.7,254.49,276.98,287.33
ACQ045410,Frequent Traveler,608.51,258.07,153.63,198.63,91.65,175.71,274.63
ACQ045411,Dining Enthusiast,137.34,587.39,197.24,262.93,143.3,187.51,166.08
ACQ045412,Everyday Essentials,103.98,194.37,540.62,194.81,364.35,94.93,398.01
ACQ045413,Everyday Essentials,79.72,162.4,498.69,172.39,329.33,80.98,347.92
ACQ045414,Online Shopper,112.18,213.37,216.56,1000.9,110.72,347.63,208.8
ACQ045415,Balanced Spender,279.56,297.81,313.45,279.58,265.84,310.87,304.41
ACQ045416,Dining Enthusiast,131.28,585.73,199.52,263.81,143.32,188.31,166.99
ACQ045417,Dining Enthusiast,101.5,445.95,156.55,188.99,106.65,156.08,137.62
ACQ045418,Frequent Traveler,671.65,271.11,163.05,250.44,85.72,184.31,283.41
ACQ045419,Everyday Essentials,63.13,153.51,409.02,135.38,296.83,64.02,251.75
ACQ045420,Balanced Spender,393.07,375.76,395.79,405.88,385.99,432.57,425.02
ACQ045421,Everyday Essentials,137.64,299.18,860.67,264.4,580.3,138.94,581.39
ACQ045422,Everyday Essentials,89.74,188.22,558.75,191.3,362.68,94.46,377.53
ACQ045423,Everyday Essentials,123.76,242.93,802.96,249.98,508.43,117.53,439.1
ACQ045424,Online Shopper,112.27,224.6,199.63,989.0,116.32,266.9,228.59
ACQ045425,Balanced Spender,350.03,361.63,338.04,318.14,329.85,350.37,368.75
ACQ045426,Online Shopper,98.73,216.04,220.18,939.51,108.44,325.33,229.05
ACQ045427,Online Shopper,70.66,144.73,128.67,648.97,67.6,211.65,129.62
ACQ045428,Dining Enthusiast,152.17,618.07,209.6,273.74,145.44,221.37,182.14
ACQ045429,Balanced Spender,363.39,374.72,347.45,364.03,336.07,388.42,363.45
ACQ045430,Frequent Traveler,457.38,194.12,110.8,153.87,69.88,114.78,201.08
ACQ045431,Everyday Essentials,82.63,169.98,488.69,164.97,334.56,75.1,324.29
ACQ045432,Everyday Essentials,124.45,260.43,774.03,265.57,507.09,132.85,451.36
ACQ045433,Everyday Essentials,134.5,262.88,784.71,261.05,470.25,119.97,524.8
ACQ045434,Online Shopper,77.2,153.21,151.48,666.11,76.75,232.03,140.39
ACQ045435,Balanced Spender,263.79,253.03,242.36,227.92,245.01,255.18,283.0
ACQ045436,Frequent Traveler,556.45,236.71,127.12,191.72,83.19,170.54,229.11
ACQ045437,Balanced Spender,344.87,407.46,399.59,372.89,373.05,385.14,379.85
ACQ045438,Frequent Traveler,953.7,386.97,195.82,281.62,124.32,277.77,384.25
ACQ045439,Frequent Traveler,683.86,296.79,161.39,253.0,101.17,206.15,327.0
ACQ045440,Balanced Spender,369.31,355.93,388.87,367.92,410.9,436.09,414.54
ACQ045441,Everyday Essentials,80.06,159.81,546.97,174.63,315.22,89.54,320.18
ACQ045442,Dining Enthusiast,98.69,496.38,170.9,203.73,101.55,165.6,136.26
ACQ045443,Dining Enthusiast,145.46,639.99,217.76,250.81,150.22,219.27,172.07
ACQ045444,Frequent Traveler,916.52,378.07,223.36,329.07,131.09,278.69,395.77
ACQ045445,Frequent Traveler,585.21,256.59,125.55,208.8,89.78,171.77,238.0
ACQ045446,Frequent Traveler,567.78,238.89,129.54,165.36,78.06,154.89,250.57
ACQ045447,Dining Enthusiast,130.24,625.29,210.95,263.7,142.46,236.34,190.92
ACQ045448,Everyday Essentials,105.18,208.63,612.61,208.89,407.95,95.63,407.14
